frame_number,subframe_number,time_cpu_cycles,sample_power_mean,power_threshold,best_score,selected_score,left_neighbor_score,right_neighbor_score,guide_freq,coarse_freq,fine_freq,guide_peak_mag,coarse_peak_mag,fine_peak_mag,signal_power,alpha,range_step,selected_range_meters,best_range_bin,selected_range_bin,prev_selected_range_bin,window_length,sample_count,is_filled,valid,gate_changed,search_max_bin
990,0,3149063393,23284264.0,11642132.0,21412416.0,21412416.0,5979338.5,16141810.0,1.4623115062713623,1.4522613286972046,1.3853377103805542,62.67914581298828,11.447697639465332,11.533636093139648,0.0005766910617239773,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1000,0,3249047637,23897576.0,11948788.0,21565240.0,21565240.0,6054525.5,16141161.0,1.4623115062713623,1.4522613286972046,1.4003376960754395,72.44049835205078,12.872504234313965,12.953472137451172,0.0006476763519458473,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1010,0,3349068532,24149056.0,12074528.0,21569438.0,21569438.0,6084694.5,16053390.0,1.467336654663086,1.4522613286972046,1.4153376817703247,67.67681884765625,10.451530456542969,10.520705223083496,0.0005260389880277216,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1020,0,3449051970,23403220.0,11701610.0,21354552.0,21354552.0,6088296.5,15861857.0,1.4623115062713623,1.4522613286972046,1.43033766746521,70.33303833007812,11.638117790222168,11.721324920654297,0.0005860633682459593,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1030,0,3549053969,22712760.0,11356380.0,20976162.0,20976162.0,5995471.0,15609486.0,1.4572863578796387,1.4522613286972046,1.4453376531600952,66.22571563720703,10.56132984161377,10.621868133544922,0.0005311290733516216,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1040,0,3649074951,22505800.0,11252900.0,20678288.0,20678288.0,5971429.0,15353492.0,1.4623115062713623,1.4522613286972046,1.4498488903045654,72.06522369384766,12.763298034667969,12.870142936706543,0.0006434571114368737,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1050,0,3749057952,21480168.0,10740084.0,20383094.0,20383094.0,5873153.5,15189554.0,1.4572863578796387,1.4522613286972046,1.450149655342102,65.60589599609375,11.618509292602539,11.678852081298828,0.0005838954239152372,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1060,0,3849071464,20714224.0,10357112.0,20160722.0,20160722.0,5826208.0,15003105.0,1.4623115062713623,1.4522613286972046,1.4498488903045654,65.12551879882812,11.316702842712402,11.413554191589355,0.0005706264055334032,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1070,0,3949052932,20469544.0,10234772.0,19882084.0,19882084.0,5795593.5,14727961.0,1.4623115062713623,1.4522613286972046,1.450149655342102,68.98707580566406,12.532853126525879,12.595532417297363,0.0006297173094935715,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1080,0,4049041988,20292678.0,10146339.0,19583590.0,19583590.0,5692011.5,14515323.0,1.4572863578796387,1.4522613286972046,1.4498488903045654,63.86357116699219,10.647920608520508,10.738731384277344,0.0005368893616832793,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1090,0,4149060909,20056422.0,10028211.0,19426248.0,19426248.0,5604073.5,14423799.0,1.467336654663086,1.4522613286972046,1.450149655342102,61.63179397583008,8.08838939666748,8.133230209350586,0.00040663874824531376,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1100,0,4249093966,19492794.0,9746397.0,19177200.0,19177200.0,5489855.0,14444009.0,1.4723618030548096,1.4522613286972046,1.4498488903045654,51.67168045043945,6.658084869384766,6.700858116149902,0.0003350577026139945,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1110,0,54090790,18261520.0,9130760.0,18897418.0,18897418.0,5475527.0,14142381.0,1.2964824438095093,1.3015074729919434,1.4348489046096802,71.51693725585938,12.454346656799316,12.481764793395996,0.000624052481725812,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1120,0,154089487,18124248.0,9062124.0,18529618.0,18529618.0,5490070.0,13813313.0,1.2964824438095093,1.3015074729919434,1.419848918914795,59.463966369628906,10.528848648071289,7.872857570648193,0.0005276966257952154,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1130,0,254091662,16941388.0,8470694.0,18126488.0,18126488.0,5477934.5,13476841.0,1.3718593120574951,1.3517587184906006,1.4048489332199097,61.729454040527344,5.604409694671631,5.623763084411621,0.0002812081656884402,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1140,0,354114077,15717999.0,7858999.5,17841248.0,17841248.0,5536148.5,13194677.0,1.3768844604492188,1.4020100831985474,1.4003376960754395,55.04601287841797,4.230960845947266,4.248690605163574,0.00021242379443719983,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1150,0,454104922,15101786.0,7550893.0,17460932.0,17460932.0,5496467.5,12905619.0,1.3768844604492188,1.4020100831985474,1.4000369310379028,60.3251953125,4.303341865539551,4.3291401863098145,0.00021646032109856606,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1160,0,554091879,14997190.0,7498595.0,17160418.0,17160418.0,5389773.0,12665344.0,1.2914572954177856,1.3015074729919434,1.3850369453430176,50.379058837890625,9.221882820129395,9.259866714477539,0.0004629669419955462,0.002500000176951289,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1170,0,654125357,15269320.0,7634660.0,17138298.0,17138298.0,5376825.0,12594552.0,1.201004981994629,1.201004981994629,1.3700369596481323,63.53600311279297,18.504440307617188,18.531450271606445,0.000926571839954704,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1180,0,754045975,15131094.0,7565547.0,17206142.0,17206142.0,5377291.0,12737974.0,1.2060301303863525,1.201004981994629,1.355036973953247,83.64381408691406,16.5485782623291,16.558837890625,0.0008278349996544421,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1190,0,853996302,14434560.0,7217280.0,17053106.0,17053106.0,5354049.5,12530962.0,1.2060301303863525,1.201004981994629,1.3400369882583618,87.90739440917969,15.383158683776855,15.394018173217773,0.0007696298416703939,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1200,0,954012472,14100184.0,7050092.0,16768414.0,16768414.0,5245127.0,12274849.0,1.2060301303863525,1.201004981994629,1.3250370025634766,78.48204040527344,15.652214050292969,8.906585693359375,0.0007838931633159518,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1210,0,1054146264,13059245.0,6529622.5,16685758.0,16685758.0,5236322.5,12098123.0,1.5125627517700195,1.5025125741958618,1.3400369882583618,73.73945617675781,17.787473678588867,17.906570434570312,0.000895253149792552,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1220,0,1154093109,13022651.0,6511325.5,16755094.0,16755094.0,5255791.0,12128489.0,1.4070351123809814,1.4020100831985474,1.355036973953247,80.57742309570312,10.666817665100098,10.707908630371094,0.0005353638553060591,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1230,0,1254138983,13017231.0,6508615.5,16497901.0,16497901.0,5207633.0,11965820.0,1.4170854091644287,1.4020100831985474,1.3700369596481323,57.76089096069336,7.834451675415039,7.874654293060303,0.0003937489236705005,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1240,0,1354100033,13044786.0,6522393.0,16340771.0,16340771.0,5215335.0,11735196.0,1.5175879001617432,1.5025125741958618,1.3850369453430176,56.459716796875,10.097970962524414,8.999239921569824,0.000510029902216047,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1250,0,1454020551,13055974.0,6527987.0,16014124.0,16014124.0,5096294.5,11519525.0,1.0954773426055908,1.1005024909973145,1.3700369596481323,70.93070220947266,21.200281143188477,21.200998306274414,0.0010598920052871108,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1260,0,1554091185,12861944.0,6430972.0,15701244.0,15701244.0,4997098.0,11337076.0,1.5125627517700195,1.5025125741958618,1.3850369453430176,82.21841430664062,13.052579879760742,11.635449409484863,0.0006592962308786809,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1270,0,1654091516,12988451.0,6494225.5,15577727.0,15577727.0,5006727.5,11136860.0,1.5175879001617432,1.5025125741958618,1.4000369310379028,85.80026245117188,13.809062957763672,13.90237808227539,0.000695056514814496,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1280,0,1754284092,13332860.0,6666430.0,15811103.0,15811103.0,5028288.5,11074217.0,1.5175879001617432,1.5025125741958618,1.415036916732788,84.15557861328125,12.969137191772461,13.09577751159668,0.0006547854864038527,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1290,0,1854226432,12711028.0,6355514.0,16086030.0,16086030.0,5194957.0,11017378.0,1.5226130485534668,1.5025125741958618,1.4300369024276733,102.4520263671875,11.951545715332031,12.033693313598633,0.0006016503903083503,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1300,0,1954147780,12092500.0,6046250.0,16180868.0,16180868.0,5288391.5,10968675.0,1.5276381969451904,1.552763819694519,1.4450368881225586,87.54132843017578,13.728179931640625,13.874593734741211,0.000693734735250473,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1310,0,2054110462,11679180.0,5839590.0,16146263.0,16146263.0,5225991.5,10938616.0,1.5929648876190186,1.6030150651931763,1.4600368738174438,93.38265991210938,28.590105056762695,28.9411678314209,0.0014470736496150494,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1320,0,2154085270,11562341.0,5781170.5,16022315.0,16022315.0,5270799.0,10756667.0,1.5376884937286377,1.552763819694519,1.475036859512329,78.28337860107422,17.775239944458008,17.975753784179688,0.0008987720357254148,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1330,0,2254086806,11791181.0,5895590.5,15902026.0,15902026.0,5273976.0,10575002.0,1.532663345336914,1.552763819694519,1.4900368452072144,72.37644958496094,19.554485321044922,19.718185424804688,0.0009859538404271007,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1340,0,2354086367,12110939.0,6055469.5,15844237.0,15844237.0,5234534.5,10498384.0,1.532663345336914,1.552763819694519,1.5050368309020996,85.36100769042969,18.325414657592773,18.547714233398438,0.0009273255127482116,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1350,0,2454100363,13186249.0,6593124.5,16798128.0,16798128.0,5501244.0,11022647.0,1.5376884937286377,1.552763819694519,1.5200368165969849,95.43779754638672,18.471561431884766,18.620655059814453,0.0009309701854363084,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1360,0,2554089621,13495095.0,6747547.5,17073748.0,17073748.0,5716189.5,10976624.0,1.5427136421203613,1.552763819694519,1.5350368022918701,102.65147399902344,22.33053207397461,22.605796813964844,0.0011301754275336862,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1370,0,2654109881,13759987.0,6879993.5,17063342.0,17063342.0,5681953.0,10903341.0,1.532663345336914,1.552763819694519,1.5500367879867554,91.12451934814453,18.838571548461914,18.993114471435547,0.0009495812701061368,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1380,0,2754079440,13427958.0,6713979.0,16976336.0,16976336.0,5627636.5,10806641.0,1.532663345336914,1.552763819694519,1.5497360229492188,87.73136901855469,18.735431671142578,18.959253311157227,0.0009478966821916401,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1390,0,2854109961,12636755.0,6318377.5,16890580.0,16890580.0,5591283.0,10713462.0,1.5477386713027954,1.552763819694519,1.5500367879867554,75.10144805908203,20.068359375,20.243770599365234,0.001012172899208963,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1400,0,2954095320,12764508.0,6382254.0,17286466.0,17286466.0,5793161.0,10697414.0,1.5678391456604004,1.552763819694519,1.5497360229492188,78.51069641113281,21.806486129760742,22.032804489135742,0.001101712230592966,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1410,0,3054086265,12266808.0,6133404.0,16899560.0,16899560.0,5667723.5,10477410.0,1.5628139972686768,1.552763819694519,1.5500367879867554,102.94731903076172,24.28510284423828,24.532072067260742,0.001226608408614993,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1420,0,3154111435,12159104.0,6079552.0,16689125.0,16689125.0,5631024.5,10335572.0,1.5628139972686768,1.552763819694519,1.550337553024292,97.13727569580078,22.877901077270508,23.08991241455078,0.001154562458395958,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1430,0,3254109275,12411484.0,6205742.0,16691414.0,16691414.0,5687823.5,10203236.0,1.2814069986343384,1.3015074729919434,1.5353375673294067,93.8399658203125,7.287625312805176,7.305561065673828,0.00036527207703329623,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1440,0,3354070213,12338621.0,6169310.5,16429094.0,16429094.0,5640963.0,10022625.0,1.0753768682479858,1.0502512454986572,1.5203375816345215,98.60324096679688,19.096027374267578,19.103046417236328,0.000955056631937623,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1450,0,3454022134,12366456.0,6183228.0,16267898.0,16267898.0,5574059.5,9934683.0,1.0703517198562622,1.0502512454986572,1.5053375959396362,101.07293701171875,20.685407638549805,20.691303253173828,0.0010345043847337365,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1460,0,3554031594,12348616.0,6174308.0,16119168.0,16119168.0,5466387.0,10095855.0,1.0703517198562622,1.0502512454986572,1.490337610244751,96.72405242919922,22.814329147338867,22.81895637512207,0.0011409230064600706,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1470,0,3654023960,12410158.0,6205079.0,16011160.0,16011160.0,5405732.0,10072003.0,1.0703517198562622,1.0502512454986572,1.4753376245498657,102.24574279785156,21.141368865966797,21.14398956298828,0.001057191169820726,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1480,0,3754096111,12407514.0,6203757.0,15807430.0,15807430.0,5331860.5,10022830.0,1.5628139972686768,1.552763819694519,1.490337610244751,100.88899230957031,22.943378448486328,23.15709686279297,0.0011578643461689353,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1490,0,3854105589,12435590.0,6217795.0,15784067.0,15784067.0,5315777.0,10104075.0,1.572864294052124,1.552763819694519,1.5053375959396362,112.29615783691406,19.39331817626953,19.573461532592773,0.0009786675218492746,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1500,0,3954095286,12351196.0,6175598.0,15531305.0,15531305.0,5238587.0,10031338.0,1.572864294052124,1.552763819694519,1.5203375816345215,144.17222595214844,18.79224395751953,18.989309310913086,0.000949520559515804,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1510,0,4054076452,12318301.0,6159150.5,15304142.0,15304142.0,5177918.5,9880655.0,1.5678391456604004,1.552763819694519,1.5353375673294067,138.85597229003906,20.813674926757812,20.992706298828125,0.001049586571753025,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1520,0,4154095398,12635562.0,6317781.0,15340198.0,15340198.0,5268800.5,9836070.0,1.5678391456604004,1.552763819694519,1.5494729280471802,144.81411743164062,21.206960678100586,21.461450576782227,0.00107308488804847,0.002500000176951289,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1530,0,4254098353,13303982.0,6651991.0,15684511.0,15684511.0,5343377.5,10138347.0,1.5678391456604004,1.552763819694519,1.55037522315979,143.5701904296875,19.472881317138672,19.63020133972168,0.000981418532319367,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1540,0,59130330,13387794.0,6693897.0,15544660.0,15544660.0,5246825.0,10132773.0,1.5678391456604004,1.552763819694519,1.5494729280471802,147.30775451660156,21.310632705688477,21.57056999206543,0.0010785082122310996,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1550,0,159109294,13584861.0,6792430.5,15418749.0,15418749.0,5159812.0,10210029.0,1.5678391456604004,1.552763819694519,1.55037522315979,144.39830017089844,21.3707275390625,21.545928955078125,0.0010772154200822115,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1560,0,259145128,14029967.0,7014983.5,15606293.0,15606293.0,5209167.0,10478482.0,1.572864294052124,1.552763819694519,1.5494729280471802,119.84003448486328,17.718494415283203,17.926544189453125,0.0008963747532106936,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1570,0,359129190,13863625.0,6931812.5,15422955.0,15422955.0,5131518.0,10497668.0,1.5628139972686768,1.552763819694519,1.5497736930847168,122.72410583496094,25.949817657470703,26.203235626220703,0.001310272840783,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1580,0,459050460,13750847.0,6875423.5,15191601.0,15191601.0,5036050.5,10417997.0,1.1708543300628662,1.1507537364959717,1.5347737073898315,97.87167358398438,12.71176815032959,12.727182388305664,0.0006363274878822267,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1590,0,559047979,13567483.0,6783741.5,14904359.0,14904359.0,4921568.5,10334839.0,1.1708543300628662,1.1507537364959717,1.5197737216949463,82.2202377319336,10.962244033813477,10.97945785522461,0.0005488930619321764,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1600,0,659095030,13533169.0,6766584.5,14636290.0,14636290.0,4827482.5,10217486.0,1.1758793592453003,1.201004981994629,1.504773736000061,80.44673156738281,6.196323394775391,6.207667350769043,0.00031037270673550665,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1610,0,759089809,13281178.0,6640589.0,14317376.0,14317376.0,4732071.5,10020945.0,1.3366833925247192,1.3517587184906006,1.4897737503051758,110.21427917480469,15.342192649841309,15.418970108032227,0.0007709169294685125,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1620,0,859118419,12969178.0,6484589.0,14055213.0,14055213.0,4652377.0,9864406.0,1.3366833925247192,1.3517587184906006,1.4747737646102905,67.13888549804688,9.596719741821289,5.664741039276123,0.0004811977269127965,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1630,0,959116018,12920644.0,6460322.0,13810735.0,13810735.0,4591216.5,9721773.0,1.3417085409164429,1.3517587184906006,1.4597737789154053,48.912879943847656,9.65412712097168,9.415421485900879,0.00048440624959766865,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1640,0,1059033516,12906061.0,6453030.5,13694437.0,13694437.0,4581285.5,9633721.0,1.1507537364959717,1.1507537364959717,1.44477379322052,53.43162155151367,14.212576866149902,14.235708236694336,0.0007116685155779123,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1650,0,1159098076,13154900.0,6577450.0,13681659.0,13681659.0,4557933.0,9761358.0,1.3366833925247192,1.3517587184906006,1.4297738075256348,51.501182556152344,7.6929612159729,7.721350193023682,0.00038606461021117866,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1660,0,1259128213,13417274.0,6708637.0,13691446.0,13691446.0,4551237.0,9814910.0,1.3316582441329956,1.3517587184906006,1.4147738218307495,64.98110961914062,5.539691925048828,5.5558271408081055,0.00027777819195762277,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1670,0,1359127782,13308078.0,6654039.0,13507874.0,13507874.0,4509952.5,9744534.0,1.3366833925247192,1.3517587184906006,1.3997738361358643,72.1270523071289,9.955988883972168,10.006379127502441,0.0005003380938433111,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1680,0,1459102091,12841862.0,6420931.0,13309418.0,13309418.0,4476269.0,9668337.0,1.3316582441329956,1.3517587184906006,1.384773850440979,103.25929260253906,9.618486404418945,9.65730094909668,0.00048287969548255205,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1690,0,1559126551,12451264.0,6225632.0,13241408.0,13241408.0,4429076.5,9668842.0,1.3316582441329956,1.3517587184906006,1.3697738647460938,80.27851867675781,9.42543888092041,9.453910827636719,0.0004726594197563827,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1700,0,1659044187,12539004.0,6269502.0,13455129.0,13455129.0,4383057.5,9898945.0,1.180904507637024,1.201004981994629,1.3547738790512085,81.58186340332031,12.854368209838867,12.884753227233887,0.0006441455334424973,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1710,0,1759036836,12781990.0,6390995.0,13718908.0,13718908.0,4335962.5,10297013.0,1.180904507637024,1.201004981994629,1.3397738933563232,99.3021240234375,14.698006629943848,14.722171783447266,0.0007360950694419444,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1720,0,1859005902,12886333.0,6443166.5,13754071.0,13754071.0,4260228.0,10457272.0,1.1859296560287476,1.201004981994629,1.324773907661438,107.12348937988281,15.66399097442627,9.188074111938477,0.000783855386544019,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1730,0,1959012835,12815242.0,6407621.0,13619317.0,13619317.0,4172785.0,10495833.0,1.180904507637024,1.201004981994629,1.3097739219665527,98.44551849365234,10.931121826171875,10.653656959533691,0.000546842988114804,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1740,0,2059044079,12766203.0,6383101.5,13565492.0,13565492.0,4091626.75,10638368.0,1.1758793592453003,1.201004981994629,1.2947739362716675,97.91017150878906,10.819756507873535,10.833136558532715,0.0005416591302491724,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1750,0,2159038290,11626447.0,5813223.5,13435867.0,13435867.0,4005587.5,10682114.0,1.1758793592453003,1.201004981994629,1.2797739505767822,109.23088073730469,9.415799140930176,9.438319206237793,0.000471864128485322,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1760,0,2259031275,11606644.0,5803322.0,13776873.0,13776873.0,4024411.25,11073293.0,1.1758793592453003,1.201004981994629,1.264773964881897,85.72454071044922,8.745758056640625,8.766386032104492,0.00043827012996189296,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1770,0,2359093657,11422088.0,5711044.0,13668599.0,13668599.0,3986059.75,10981779.0,1.1758793592453003,1.201004981994629,1.2497739791870117,101.88285827636719,7.845832347869873,7.857980728149414,0.0003929184749722481,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1780,0,2459152317,11309260.0,5654630.0,13667664.0,13667664.0,3984940.0,10906258.0,1.1758793592453003,1.201004981994629,1.2347739934921265,104.10541534423828,7.909729480743408,7.917136192321777,0.0003958464367315173,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1790,0,2559044221,11250076.0,5625038.0,13652819.0,13652819.0,4038921.75,10739443.0,1.3366833925247192,1.3517587184906006,1.2497739791870117,68.13633728027344,11.543716430664062,11.601852416992188,0.0005800821236334741,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1800,0,2658985274,10564440.0,5282220.0,13447531.0,13447531.0,4000168.0,10492650.0,1.1959798336029053,1.201004981994629,1.2347739934921265,78.14910888671875,18.74091911315918,18.76740837097168,0.0009384235600009561,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1810,0,2759037896,10840699.0,5420349.5,13428809.0,13428809.0,4043333.0,10282970.0,1.3316582441329956,1.3517587184906006,1.2497739791870117,80.33455657958984,10.911385536193848,10.941108703613281,0.0005470382748171687,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1820,0,2858984594,10968878.0,5484439.0,13436417.0,13436417.0,4034163.0,10149671.0,1.1909548044204712,1.201004981994629,1.2347739934921265,98.46977996826172,23.67330551147461,23.718273162841797,0.0011859218357130885,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1830,0,2959042205,11033198.0,5516599.0,13568236.0,13568236.0,4027337.25,10099249.0,1.3316582441329956,1.3517587184906006,1.2497739791870117,107.40864562988281,9.355411529541016,9.404489517211914,0.00047021344653330743,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1840,0,3059054071,11505458.0,5752729.0,13849380.0,13849380.0,4028310.0,10177020.0,1.3266332149505615,1.3517587184906006,1.264773964881897,100.86151885986328,7.458661079406738,7.478926658630371,0.0003739224630407989,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1850,0,3159099480,12221454.0,6110727.0,14457176.0,14457176.0,4252850.0,10475099.0,1.321608066558838,1.3015074729919434,1.2797739505767822,102.07894897460938,8.232123374938965,8.267438888549805,0.00041335850255563855,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1860,0,3259105105,12398875.0,6199437.5,14525861.0,14525861.0,4320400.5,10373833.0,1.321608066558838,1.3015074729919434,1.2947739362716675,108.39227294921875,8.789512634277344,8.815309524536133,0.0004407705273479223,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1870,0,3359110975,12400338.0,6200169.0,14450045.0,14450045.0,4396397.0,10199586.0,1.321608066558838,1.3015074729919434,1.3004882335662842,109.09111022949219,10.157816886901855,10.177610397338867,0.0005088622565381229,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1880,0,3459110291,12654555.0,6327277.5,14531189.0,14531189.0,4542638.0,10160158.0,1.321608066558838,1.3015074729919434,1.2995859384536743,104.5811767578125,10.228014945983887,10.268712043762207,0.0005134175880812109,0.0024999987799674273,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
1890,0,3559066905,12568375.0,6284187.5,14439640.0,14439640.0,4538987.5,10135147.0,1.3165829181671143,1.3015074729919434,1.299886703491211,68.75880432128906,9.133472442626953,9.1597318649292,0.00045800048974342644,0.0024999999441206455,0.043606117367744446,0.5668795108795166,13,13,13,200,200,1,1,0,57
