frame_number,subframe_number,time_cpu_cycles,sample_power_mean,power_threshold,best_score,selected_score,left_neighbor_score,right_neighbor_score,guide_freq,coarse_freq,fine_freq,guide_peak_mag,coarse_peak_mag,fine_peak_mag,signal_power,alpha,range_step,selected_range_meters,best_range_bin,selected_range_bin,prev_selected_range_bin,window_length,sample_count,is_filled,valid,gate_changed,search_max_bin
205,0,766026175,11488696.0,5744348.0,8822092.0,8822092.0,5515526.5,5883101.0,1.375806450843811,1.3604838848114014,1.3609741926193237,39.61703109741211,7.375881671905518,7.377584934234619,0.0009444886818528175,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
206,0,786047150,11248677.0,5624338.5,8790235.0,8790235.0,5484587.0,5904458.5,1.5717742443084717,1.6056451797485352,1.5997612476348877,36.46122360229492,5.873597145080566,5.984667778015137,0.000767107296269387,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
207,0,806061688,11153158.0,5576579.0,8799818.0,8799818.0,5471584.0,5938797.5,1.5717742443084717,1.6056451797485352,1.600741982460022,32.424686431884766,4.797426223754883,4.864800453186035,0.0006234904867596924,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
208,0,826054526,11119327.0,5559663.5,8812934.0,8812934.0,5471342.0,5957557.0,1.375806450843811,1.3604838848114014,1.3609741926193237,29.894947052001953,7.46170711517334,7.462827205657959,0.0009553851559758186,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
209,0,846045212,11076948.0,5538474.0,8827916.0,8827916.0,5486860.0,5958219.5,1.375806450843811,1.3604838848114014,1.3604838848114014,30.439680099487305,8.408464431762695,8.408464431762695,0.001076980377547443,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
210,0,866032971,11091469.0,5545734.5,8819509.0,8819509.0,5507540.5,5940940.5,1.3685483932495117,1.3604838848114014,1.3595032691955566,25.367603302001953,6.656274795532227,6.65878438949585,0.0008530270424671471,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
211,0,886030332,11145852.0,5572926.0,8833551.0,8833551.0,5563023.5,5913866.5,1.3612903356552124,1.3604838848114014,1.3604838848114014,18.11669921875,3.9240775108337402,3.9240775108337402,0.000502745620906353,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
212,0,906047448,11137462.0,5568731.0,8839765.0,8839765.0,5628887.0,5875526.5,1.2669354677200317,1.2838709354400635,1.2794580459594727,16.7568359375,3.9566092491149902,4.000673294067383,0.0005121479043737054,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
213,0,926040301,11182374.0,5591187.0,8880135.0,8880135.0,5727884.5,5830595.5,1.2669354677200317,1.2838709354400635,1.2804386615753174,15.48437786102295,3.9220964908599854,3.9465277194976807,0.0005052685737609863,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
214,0,946028776,11200224.0,5600112.0,8928142.0,8928142.0,5826117.0,5784901.0,1.4483871459960938,1.4370968341827393,1.440038800239563,12.44819450378418,2.5529634952545166,2.563136100769043,0.0003282611141912639,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
215,0,966015229,11217565.0,5608782.5,8977332.0,8977332.0,5918010.0,5741490.5,1.4483871459960938,1.4370968341827393,1.4395484924316406,13.227416038513184,2.673844337463379,2.681086540222168,0.0003433033707551658,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
216,0,985998035,11274999.0,5637499.5,9027421.0,9027421.0,6005691.0,5698953.0,1.4411289691925049,1.4370968341827393,1.4405291080474854,12.737175941467285,1.8756017684936523,1.8862923383712769,0.00024169948301278055,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
217,0,1006002138,11338584.0,5669292.0,9092968.0,9092968.0,6097355.0,5664153.0,1.4411289691925049,1.4370968341827393,1.4405291080474854,13.886371612548828,2.1252729892730713,2.138301134109497,0.0002739011833909899,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
218,0,1026022892,11402577.0,5701288.5,9168975.0,9168975.0,6185845.5,5643371.0,1.4411289691925049,1.4370968341827393,1.4390580654144287,19.605371475219727,3.7973990440368652,3.8067500591278076,0.00048733234871178865,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
219,0,1045986536,11491690.0,5745845.0,9252049.0,9252049.0,6270047.5,5637714.0,1.4411289691925049,1.4370968341827393,1.4395484924316406,20.676836013793945,4.0809478759765625,4.095102310180664,0.0005243609775789082,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
220,0,1065998306,11583436.0,5791718.0,9314428.0,9314428.0,6342409.5,5620658.5,1.4411289691925049,1.4370968341827393,1.4405291080474854,19.5859375,3.894062042236328,3.9200029373168945,0.000501882575917989,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
221,0,1086017598,11598868.0,5799434.0,9361547.0,9361547.0,6401174.0,5599783.0,1.4483871459960938,1.4370968341827393,1.440038800239563,16.83462905883789,3.484628438949585,3.497576951980591,0.00044791388791054487,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
222,0,1106031358,11593070.0,5796535.0,9396174.0,9396174.0,6455521.5,5571155.5,1.3177419900894165,1.2838709354400635,1.2809289693832397,14.869159698486328,2.6238067150115967,2.6349611282348633,0.00033727820846252143,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
223,0,1126039067,11556747.0,5778373.5,9417746.0,9417746.0,6499066.0,5543017.0,1.4483871459960938,1.4370968341827393,1.4405291080474854,15.317689895629883,3.5654473304748535,3.5861198902130127,0.00045907817548140883,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
224,0,1146024606,11530303.0,5765151.5,9435749.0,9435749.0,6538355.0,5511856.0,1.4483871459960938,1.4370968341827393,1.440038800239563,16.87603759765625,4.008955001831055,4.027863025665283,0.000515693798661232,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
225,0,1165983540,11515717.0,5757858.5,9455567.0,9455567.0,6571645.5,5489767.0,1.4411289691925049,1.4370968341827393,1.4390580654144287,16.483407974243164,3.783691644668579,3.790693998336792,0.00048507805331610143,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
226,0,1186001051,11488067.0,5744033.5,9461146.0,9461146.0,6591971.0,5470669.0,1.4411289691925049,1.4370968341827393,1.4395484924316406,16.581010818481445,3.701087713241577,3.71468186378479,0.00047560303937643766,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
227,0,1206019493,11417409.0,5708704.5,9439246.0,9439246.0,6595214.0,5445245.5,1.4411289691925049,1.4370968341827393,1.4405291080474854,16.538509368896484,3.174765110015869,3.192406177520752,0.000408714433433488,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
228,0,1225994002,11364695.0,5682347.5,9426324.0,9426324.0,6608461.0,5413449.5,1.4411289691925049,1.4370968341827393,1.4390580654144287,15.447969436645508,3.2857744693756104,3.2925941944122314,0.00042137459968216717,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
229,0,1246004706,11316071.0,5658035.5,9401645.0,9401645.0,6613875.0,5379255.0,1.4483871459960938,1.4370968341827393,1.4395484924316406,14.685275077819824,3.2501349449157715,3.258345365524292,0.000417072995333001,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
230,0,1265998488,11246760.0,5623380.0,9375947.0,9375947.0,6618203.5,5344398.0,1.4483871459960938,1.4370968341827393,1.4405291080474854,15.998661041259766,3.404085636138916,3.4233508110046387,0.0004382318293210119,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
231,0,1285989900,11171437.0,5585718.5,9337372.0,9337372.0,6614285.0,5310703.0,1.4411289691925049,1.4370968341827393,1.4395484924316406,16.657367706298828,3.547569990158081,3.558321237564087,0.0004554887709673494,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
232,0,1306002438,11068026.0,5534013.0,9288815.0,9288815.0,6607180.0,5271999.0,1.4411289691925049,1.4370968341827393,1.4390580654144287,16.614822387695312,3.3384995460510254,3.3440096378326416,0.00042785899131558836,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
233,0,1326013675,10971250.0,5485625.0,9243002.0,9243002.0,6603774.0,5232133.0,1.4411289691925049,1.4370968341827393,1.440038800239563,16.08323097229004,2.6213347911834717,2.6330647468566895,0.00033715006429702044,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
234,0,1346017375,10896793.0,5448396.5,9196522.0,9196522.0,6601016.5,5192982.5,1.4411289691925049,1.4370968341827393,1.440038800239563,15.532952308654785,2.8187649250030518,2.830838680267334,0.00036246070521883667,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
235,0,1366022926,10885540.0,5442770.0,9147549.0,9147549.0,6603383.0,5154823.5,1.4411289691925049,1.4370968341827393,1.4390580654144287,14.694636344909668,2.839146137237549,2.8436622619628906,0.0003638726775534451,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
236,0,1386035593,10908391.0,5454195.5,9103531.0,9103531.0,6610164.0,5124033.0,1.4483871459960938,1.4370968341827393,1.4395484924316406,15.290331840515137,3.032433271408081,3.0419373512268066,0.00038943972322158515,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
237,0,1406037764,10909416.0,5454708.0,9053579.0,9053579.0,6614034.5,5097541.5,1.4483871459960938,1.4370968341827393,1.4405291080474854,15.313318252563477,3.342283010482788,3.3611106872558594,0.00043027501669712365,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
238,0,1425996391,10873960.0,5436980.0,8999370.0,8999370.0,6613691.0,5067208.5,1.455645203590393,1.4370968341827393,1.4395484924316406,13.350872993469238,2.7810680866241455,2.7898635864257812,0.0003571827837731689,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
239,0,1446029287,10782138.0,5391069.0,8937298.0,8937298.0,6610504.5,5036470.5,1.3104839324951172,1.2838709354400635,1.2794580459594727,12.084697723388672,2.659451484680176,2.68380069732666,0.00034369382774457335,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
240,0,1466027112,10662693.0,5331346.5,8875256.0,8875256.0,6606857.5,5007500.0,1.3467742204666138,1.3604838848114014,1.359993577003479,10.79883861541748,2.7129344940185547,2.7132253646850586,0.00034755098749883473,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
241,0,1486014819,10492840.0,5246420.0,8824746.0,8824746.0,6597005.5,4991396.0,1.3830645084381104,1.3604838848114014,1.3604838848114014,13.144109725952148,3.303983688354492,3.303983688354492,0.0004230572667438537,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
242,0,1506037798,10297366.0,5148683.0,8786960.0,8786960.0,6578063.5,4988970.0,1.3830645084381104,1.3604838848114014,1.359993577003479,14.056431770324707,3.3342394828796387,3.3343071937561035,0.00042712860158644617,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
243,0,1526029132,10047686.0,5023843.0,8748926.0,8748926.0,6550652.0,4987796.0,1.455645203590393,1.4370968341827393,1.440038800239563,14.063783645629883,3.616986036300659,3.634997844696045,0.0004655121301766485,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
244,0,1546035680,9780391.0,4890195.5,8714867.0,8714867.0,6521557.0,4981800.5,1.455645203590393,1.4370968341827393,1.4405291080474854,15.98116397857666,4.148751258850098,4.173102378845215,0.0005342408549040556,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
245,0,1566030951,9538787.0,4769393.5,8681180.0,8681180.0,6493862.5,4966282.0,1.3104839324951172,1.2838709354400635,1.281419277191162,14.594720840454102,3.5924198627471924,3.6052768230438232,0.00046133252908475697,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
246,0,1586013446,9330528.0,4665264.0,8653756.0,8653756.0,6466660.5,4952227.5,1.3104839324951172,1.2838709354400635,1.2804386615753174,14.154972076416016,3.387537956237793,3.410149335861206,0.00043667812133207917,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
247,0,1606053893,9143709.0,4571854.5,8625833.0,8625833.0,6437340.0,4936836.0,1.3177419900894165,1.2838709354400635,1.2794580459594727,13.025716781616211,2.731020927429199,2.7556281089782715,0.00035292230313643813,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
248,0,1626051711,9019750.0,4509875.0,8620200.0,8620200.0,6413968.0,4928114.5,1.3177419900894165,1.2838709354400635,1.2809289693832397,13.201223373413086,2.5915234088897705,2.604753255844116,0.0003335673245601356,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
249,0,1646026235,8937267.0,4468633.5,8636972.0,8636972.0,6394429.5,4927054.5,1.3250000476837158,1.3604838848114014,1.359993577003479,14.914974212646484,2.5538687705993652,2.5541040897369385,0.00032727551297284663,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
250,0,1666011364,8808087.0,4404043.5,8635612.0,8635612.0,6370703.0,4911768.0,1.3322581052780151,1.3604838848114014,1.3590129613876343,16.27711296081543,2.9110665321350098,2.914247751235962,0.00037316250381991267,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
251,0,1686044383,8655616.0,4327808.0,8629795.0,8629795.0,6350574.0,4887429.5,1.3322581052780151,1.3604838848114014,1.3595032691955566,16.93776512145996,3.158586025238037,3.159510612487793,0.00040471620741300285,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
252,0,1706027120,8507067.0,4253533.5,8618229.0,8618229.0,6332307.5,4858766.5,1.3395161628723145,1.3604838848114014,1.3604838848114014,16.25849151611328,2.9132938385009766,2.9132938385009766,0.0003731951874215156,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
253,0,1726012355,8382675.0,4191337.5,8598684.0,8598684.0,6312466.0,4827845.0,1.3322581052780151,1.3604838848114014,1.3595032691955566,14.130758285522461,2.443028211593628,2.4438459873199463,0.0003131666744593531,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
254,0,1746058393,8230453.0,4115226.5,8550902.0,8550902.0,6283647.5,4791453.5,1.3250000476837158,1.3604838848114014,1.3590129613876343,12.831215858459473,2.0410594940185547,2.0439794063568115,0.0002618550497572869,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
255,0,1766066233,8051761.0,4025880.5,8484382.0,8484382.0,6242964.0,4755851.5,1.3250000476837158,1.3604838848114014,1.359993577003479,13.103440284729004,1.9547977447509766,1.9551204442977905,0.0002506697201170027,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
256,0,1786088853,7977770.5,3988885.25,8421766.0,8421766.0,6210861.0,4718275.0,1.3250000476837158,1.3604838848114014,1.3604838848114014,13.827658653259277,1.9943418502807617,1.9943418502807617,0.0002556739200372249,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
257,0,1806075948,7929813.0,3964906.5,8411446.0,8411446.0,6223721.5,4686679.0,1.3177419900894165,1.2838709354400635,1.281419277191162,14.848480224609375,2.858175754547119,2.868575096130371,0.0003671815793495625,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
258,0,1826042204,7912777.0,3956388.5,8432703.0,8432703.0,6259605.5,4662875.0,1.397580623626709,1.3604838848114014,1.3595032691955566,14.691826820373535,3.0811069011688232,3.082125186920166,0.0003948558878619224,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
259,0,1846026144,7948313.5,3974156.75,8478662.0,8478662.0,6294284.0,4650772.5,1.3830645084381104,1.3604838848114014,1.3604838848114014,15.560375213623047,3.6843361854553223,3.6843361854553223,0.00047184270806610584,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
260,0,1866041831,8022250.5,4011125.25,8524610.0,8524610.0,6318685.0,4643369.0,1.3685483932495117,1.3604838848114014,1.359993577003479,16.15671157836914,4.222803115844727,4.223062515258789,0.0005408889264799654,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
261,0,1886039727,8192152.5,4096076.25,8636300.0,8636300.0,6352473.5,4698393.5,1.3612903356552124,1.3604838848114014,1.3590129613876343,16.206398010253906,3.891761541366577,3.896188735961914,0.0004987848806194961,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
262,0,1906070183,8428424.0,4214212.0,8805787.0,8805787.0,6405879.5,4819537.0,1.3467742204666138,1.3604838848114014,1.3590129613876343,16.356966018676758,3.0327579975128174,3.0352163314819336,0.0003887364291585982,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
263,0,1926024696,8711832.0,4355916.0,9025279.0,9025279.0,6484181.0,4995234.5,1.3395161628723145,1.3604838848114014,1.3604838848114014,15.68642807006836,2.399451732635498,2.399451732635498,0.0003074640699196607,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
264,0,1946061153,8993819.0,4496909.5,9245163.0,9245163.0,6559864.5,5188272.5,1.3250000476837158,1.3604838848114014,1.3595032691955566,14.279098510742188,2.232553720474243,2.2332592010498047,0.0002861900720745325,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
265,0,1966065754,9249683.0,4624841.5,9432830.0,9432830.0,6623650.5,5378303.0,1.3250000476837158,1.3604838848114014,1.3590129613876343,13.524251937866211,2.067504644393921,2.070566177368164,0.0002651757386047393,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
266,0,1986053583,9481796.0,4740898.0,9597871.0,9597871.0,6682008.0,5551650.5,1.3250000476837158,1.3604838848114014,1.359993577003479,14.192380905151367,1.9369326829910278,1.9373269081115723,0.0002483188873156905,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
267,0,2006045798,9705480.0,4852740.0,9762607.0,9762607.0,6732059.0,5713532.0,1.3177419900894165,1.2838709354400635,1.279948353767395,14.672134399414062,2.2286815643310547,2.245972156524658,0.00028771383222192526,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
268,0,2026050605,9901038.0,4950519.0,9907585.0,9907585.0,6773193.0,5844218.5,1.3104839324951172,1.2838709354400635,1.2809289693832397,14.693010330200195,2.691239595413208,2.702190399169922,0.0003459203289821744,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
269,0,2046022085,10058698.0,5029349.0,10036193.0,10036193.0,6816245.5,5942825.0,1.3032257556915283,1.2838709354400635,1.2804386615753174,13.906083106994629,2.807558059692383,2.8237416744232178,0.0003616207977756858,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
270,0,2066035717,10182042.0,5091021.0,10158329.0,10158329.0,6856980.5,6027666.5,1.3032257556915283,1.2838709354400635,1.2794580459594727,14.254555702209473,3.1523776054382324,3.184221029281616,0.0004077642224729061,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
271,0,2086035689,10289545.0,5144772.5,10266096.0,10266096.0,6888466.0,6096731.0,1.3032257556915283,1.2838709354400635,1.279948353767395,15.078591346740723,3.135709285736084,3.1606438159942627,0.00040482639451511204,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
272,0,2106032494,10345767.0,5172883.5,10331741.0,10331741.0,6900446.0,6130869.5,1.3032257556915283,1.2838709354400635,1.2809289693832397,14.955790519714355,2.7167344093322754,2.7280075550079346,0.0003492405521683395,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
273,0,2126038297,10398047.0,5199023.5,10388512.0,10388512.0,6907277.0,6157438.5,1.3104839324951172,1.2838709354400635,1.2804386615753174,15.294123649597168,2.5523035526275635,2.567880630493164,0.0003288727020844817,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
274,0,2146045916,10409435.0,5204717.5,10439780.0,10439780.0,6917178.0,6171219.0,1.3104839324951172,1.2838709354400635,1.2794580459594727,16.59653663635254,2.7028701305389404,2.7299211025238037,0.0003495850251056254,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
275,0,2166035223,10428606.0,5214303.0,10484064.0,10484064.0,6936963.0,6163240.0,1.3104839324951172,1.2838709354400635,1.2804386615753174,17.65097999572754,3.244779109954834,3.2642219066619873,0.00041800219332799315,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
276,0,2186033966,10447526.0,5223763.0,10528189.0,10528189.0,6960776.5,6145569.0,1.3032257556915283,1.2838709354400635,1.2809289693832397,18.177099227905273,3.90647292137146,3.922177791595459,0.0005020234384573996,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
277,0,2206043230,10476226.0,5238113.0,10583112.0,10583112.0,6992318.5,6136119.0,1.3032257556915283,1.2838709354400635,1.2804386615753174,17.00263786315918,4.1864728927612305,4.215938091278076,0.0005399867077358067,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
278,0,2226041239,10500883.0,5250441.5,10628844.0,10628844.0,7015486.0,6151268.0,1.2959678173065186,1.2838709354400635,1.2794580459594727,14.449755668640137,3.6194679737091064,3.6591873168945312,0.00046858188579790294,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
279,0,2246024369,10543008.0,5271504.0,10679285.0,10679285.0,7040433.0,6197804.0,1.2959678173065186,1.2838709354400635,1.279948353767395,10.519241333007812,2.3818869590759277,2.398984432220459,0.0003072605177294463,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
280,0,2266033799,10652363.0,5326181.5,10762838.0,10762838.0,7079122.0,6275780.5,1.3032257556915283,1.2838709354400635,1.2809289693832397,9.628979682922363,2.078042984008789,2.0866973400115967,0.00026711533428169787,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
281,0,2286052276,10781540.0,5390770.0,10828227.0,10828227.0,7113792.5,6335618.0,1.3104839324951172,1.2838709354400635,1.279948353767395,9.659350395202637,1.9125638008117676,1.9272907972335815,0.0002468259772285819,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
282,0,2306059192,10883099.0,5441549.5,10847063.0,10847063.0,7131715.0,6360775.5,1.3104839324951172,1.2838709354400635,1.2794580459594727,9.984281539916992,2.0906121730804443,2.1119325160980225,0.000270415359409526,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
283,0,2326045566,10912898.0,5456449.0,10831357.0,10831357.0,7129700.0,6371842.0,1.3104839324951172,1.2838709354400635,1.2804386615753174,10.732902526855469,2.6838676929473877,2.6990087032318115,0.00034558813786134124,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
284,0,2346037312,10868883.0,5434441.5,10795680.0,10795680.0,7116829.0,6377769.0,1.3032257556915283,1.2838709354400635,1.2809289693832397,11.609567642211914,3.5285401344299316,3.5445356369018555,0.00045379449147731066,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
285,0,2366024167,10719133.0,5359566.5,10753153.0,10753153.0,7099214.0,6384020.5,1.2959678173065186,1.2838709354400635,1.279948353767395,10.31753921508789,3.4489777088165283,3.4737048149108887,0.00044499343493953347,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
286,0,2386039916,10522258.0,5261129.0,10686759.0,10686759.0,7071342.0,6379064.0,1.4629032611846924,1.4370968341827393,1.4410194158554077,8.28270149230957,1.9228744506835938,1.9378186464309692,0.0002481933042872697,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
287,0,2406039720,10393224.0,5196612.0,10604597.0,10604597.0,7036439.0,6357109.0,1.5427418947219849,1.5137096643447876,1.5215548276901245,8.695310592651367,1.4619286060333252,1.506926417350769,0.0001928960409713909,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
288,0,2426023983,10233556.0,5116778.0,10530787.0,10530787.0,7006308.5,6335807.0,1.5427418947219849,1.5137096643447876,1.5205742120742798,8.669533729553223,1.519302248954773,1.5545432567596436,0.00019914910080842674,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
289,0,2446036607,10046201.0,5023100.5,10481274.0,10481274.0,6988268.0,6323938.5,1.5427418947219849,1.5137096643447876,1.5200839042663574,9.283063888549805,1.4509961605072021,1.4804304838180542,0.0001896432659123093,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
290,0,2466039173,9978796.0,4989398.0,10439430.0,10439430.0,6981689.0,6305222.5,1.5499999523162842,1.5137096643447876,1.5210645198822021,9.236577987670898,1.2879557609558105,1.3263682126998901,0.00016978679923340678,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
291,0,2486042363,9930713.0,4965356.5,10401446.0,10401446.0,6979105.0,6282468.5,1.557258129119873,1.5137096643447876,1.5215548276901245,8.257701873779297,0.8864417672157288,0.9136427640914917,0.0001169456445495598,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
292,0,2506036160,9938383.0,4969191.5,10388645.0,10388645.0,6980771.0,6266311.0,1.557258129119873,1.5137096643447876,1.5200839042663574,7.816397666931152,0.7184487581253052,0.7344940900802612,9.412041981704533e-05,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
293,0,2526056624,9907245.0,4953622.5,10393454.0,10393454.0,6988004.5,6261587.5,1.557258129119873,1.5137096643447876,1.5210645198822021,7.49163818359375,0.6953749656677246,0.7148680090904236,9.156444866675884e-05,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
294,0,2546047729,9907920.0,4953960.0,10405037.0,10405037.0,7002155.5,6259006.5,1.5499999523162842,1.5290322303771973,1.5216773748397827,7.456050872802734,0.8788976669311523,0.9050952196121216,0.00011584156163735315,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
295,0,2566043216,9998812.0,4999406.0,10478526.0,10478526.0,7034176.0,6298157.0,1.5499999523162842,1.5137096643447876,1.5205742120742798,7.082126140594482,0.8865880370140076,0.9070436954498291,0.00011621724115684628,0.00800000037997961,0.043606117367744446,0.5668795108795166,13,13,13,125,125,1,1,0,57
