frame_number,subframe_number,time_cpu_cycles,guide_freq,vme_guide_freq,coarse_freq,runner_up_freq,fine_freq,tracked_freq,coarse_peak_mag,runner_up_peak_mag,fine_peak_mag,tracked_peak_mag,signal_power,competition_ratio,guide_vme_gap_hz,coarse_fine_gap_hz,tracked_fine_gap_hz,vme_last_rel_err,estimate_seq,inter_frame_proc_time_usec,inter_frame_proc_margin_usec,tx_write_time_usec,tx_overwrite_count,vme_iterations,track_selected,step_limited,valid
1830,0,3226739650,1.4723618030548096,1.4499998092651367,1.4522613286972046,1.4221105575561523,1.2904269695281982,1.3704270124435425,3.2708871364593506,1.0601662397384644,0.1296047568321228,0.1296047568321228,0.0001649228361202404,0.3241219222545624,0.02236199378967285,0.16183435916900635,0.08000004291534424,2.956704570067359e-08,86,4948,31576,2131,0,4,0,0,1
1840,0,3326739396,1.4824120998382568,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2904269695281982,1.3704270124435425,8.674910545349121,2.774169921875,0.11203919351100922,0.11203919351100922,0.0004367426154203713,0.31979233026504517,0.017588019371032715,0.21208560466766357,0.08000004291534424,1.4735929809717163e-08,87,5052,31696,2131,0,3,0,0,1
1850,0,3426740699,1.4874372482299805,1.5000004768371582,1.5025125741958618,1.4723618030548096,1.2904269695281982,1.3704270124435425,10.2313232421875,3.3849241733551025,0.154135599732399,0.154135599732399,0.0005165570182725787,0.3308393359184265,0.012563228607177734,0.21208560466766357,0.08000004291534424,1.4414003324247915e-09,88,5064,31752,2131,0,3,0,0,1
1860,0,3526747305,1.4924622774124146,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2904269695281982,1.3704270124435425,12.221626281738281,3.9020802974700928,0.15698671340942383,0.15698671340942383,0.0006152360001578927,0.31927669048309326,0.007537841796875,0.21208560466766357,0.08000004291534424,1.1258069476660637e-10,89,5089,31694,2131,0,3,0,0,1
1870,0,3626756184,1.4924622774124146,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.300426959991455,1.3704270124435425,11.989259719848633,3.988023042678833,12.112966537475586,0.1849277913570404,0.0006055938429199159,0.33263295888900757,0.007537841796875,0.20208561420440674,0.0700000524520874,8.250643224183563e-11,90,5123,31578,2131,0,3,0,1,1
1880,0,3726744974,1.4974874258041382,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.300426959991455,1.3772189617156982,12.692377090454102,4.059168815612793,0.19609934091567993,0.19609934091567993,0.0006390242488123477,0.31981155276298523,0.002512693405151367,0.20208561420440674,0.07679200172424316,1.5195152427982528e-11,91,5034,31643,2131,0,3,0,0,1
1890,0,3826732663,1.3668341636657715,1.3499999046325684,1.3517587184906006,1.3819096088409424,1.310426950454712,1.3499507904052734,7.8157548904418945,1.6270390748977661,7.841960906982422,7.841960906982422,0.00039210839895531535,0.20817427337169647,0.016834259033203125,0.04133176803588867,0.03952383995056152,6.9747052577895374e-09,92,4992,31615,2131,0,3,1,1,1
1900,0,3926754336,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3204269409179688,1.349524736404419,5.197732925415039,1.0458699464797974,5.226141929626465,5.226141929626465,0.0002612907555885613,0.20121656358242035,0.021859288215637207,0.031331777572631836,0.029097795486450195,6.221028137076701e-10,93,4949,31693,2131,0,4,1,1,1
1910,0,4026766109,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3304269313812256,1.3503016233444214,4.33128023147583,0.9080488681793213,4.344546318054199,4.344546318054199,0.00021721230586990714,0.20964907109737396,0.021859288215637207,0.021331787109375,0.0198746919631958,1.1485117301646142e-09,94,4961,31679,2131,0,4,1,1,1
1920,0,4126793464,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3404269218444824,1.349875569343567,4.171135902404785,0.8604079484939575,4.187544822692871,4.187544822692871,0.00020938315719831735,0.20627665519714355,0.021859288215637207,0.011331796646118164,0.009448647499084473,1.1246171771617242e-09,95,5052,31623,2131,0,4,1,1,1
1930,0,4226782826,1.5025125741958618,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.3404269218444824,1.4204269647598267,9.548332214355469,3.1455752849578857,0.36730483174324036,0.36730483174324036,0.0004819148452952504,0.32943713665008545,0.0025124549865722656,0.1620856523513794,0.08000004291534424,2.3839073076681316e-11,96,5102,31569,2131,0,3,0,0,1
1940,0,31784487,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3502514362335205,1.3502514362335205,6.89450740814209,1.4517325162887573,6.913839817047119,6.913839817047119,0.00034565426176413894,0.21056362986564636,0.011808991432189941,0.0015072822570800781,0.0,1.5766251637572282e-09,97,4961,31746,2131,0,3,1,0,1
1950,0,131827188,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496499061584473,1.3496499061584473,5.261772155761719,1.061497449874878,5.289760589599609,5.289760589599609,0.0002644687192514539,0.20173762738704681,0.011808991432189941,0.0021088123321533203,0.0,2.366552953603218e-09,98,5165,31466,2131,0,3,1,0,1
1960,0,231930386,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,11.731464385986328,2.402764320373535,11.782049179077148,11.782049179077148,0.0005891088512726128,0.20481367409229279,0.006783843040466309,0.0019083023071289062,0.0,2.3906548615726386e-11,99,5616,31150,2131,0,3,1,0,1
1970,0,331880550,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350050926208496,1.350050926208496,10.463247299194336,2.1821606159210205,10.497400283813477,10.497400283813477,0.0005248626694083214,0.20855481922626495,0.006783843040466309,0.0017077922821044922,0.0,8.019952757454263e-11,100,5399,31186,2136,0,3,1,0,1
1980,0,431815698,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,14.886262893676758,2.990595579147339,14.968376159667969,14.968376159667969,0.00074835738632828,0.20089632272720337,0.011808991432189941,0.0019083023071289062,0.0,9.44320843743185e-10,101,5101,31738,2131,0,3,1,0,1
1990,0,531961985,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350050926208496,1.350050926208496,20.907896041870117,4.374359607696533,20.971813201904297,20.971813201904297,0.0010485692182555795,0.20922045409679413,0.006783843040466309,0.0017077922821044922,0.0,1.1000954314166478e-10,102,5754,30873,2131,0,3,1,0,1
2000,0,631918627,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3502514362335205,1.3502514362335205,17.632543563842773,3.64442777633667,17.698284149169922,17.698284149169922,0.0008849538280628622,0.2066875845193863,0.006783843040466309,0.0015072822570800781,0.0,9.130889100372741e-11,103,5556,30972,2135,0,3,1,0,1
2010,0,731968020,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496499061584473,1.3496499061584473,17.24550437927246,3.4686951637268066,17.339805603027344,17.339805603027344,0.0008669061935506761,0.20113620162010193,0.006783843040466309,0.0021088123321533203,0.0,1.0231795272153121e-10,104,5757,31093,2131,0,3,1,0,1
2020,0,831938451,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3502514362335205,1.3502514362335205,16.20942497253418,3.406789541244507,16.256074905395508,16.256074905395508,0.0008127244072966278,0.2101733684539795,0.006783843040466309,0.0015072822570800781,0.0,9.394642702664768e-11,105,5609,31017,2131,0,3,1,0,1
2030,0,931866495,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350050926208496,1.350050926208496,16.58711814880371,3.4098172187805176,16.655048370361328,16.655048370361328,0.0008327609393745661,0.20557020604610443,0.006783843040466309,0.0017077922821044922,0.0,8.610546997633861e-11,106,5306,31581,2131,0,3,1,0,1
2040,0,1032095627,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,20.029489517211914,4.0393476486206055,20.135391235351562,20.135391235351562,0.00100670475512743,0.20167002081871033,0.006783843040466309,0.0019083023071289062,0.0,6.883184300310319e-11,107,6345,30308,2131,0,3,1,0,1
2050,0,1131926317,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350451946258545,1.350451946258545,17.151491165161133,3.6104507446289062,17.199140548706055,17.199140548706055,0.00085988431237638,0.21050360798835754,0.011808991432189941,0.001306772232055664,0.0,3.659393066346439e-10,108,5568,30707,2131,0,3,1,0,1
2060,0,1231980009,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,17.708982467651367,3.6278536319732666,17.785192489624023,17.785192489624023,0.0008892703917808831,0.20485952496528625,0.011808991432189941,0.0019083023071289062,0.0,3.358390232577335e-10,109,5819,30700,2134,0,3,1,0,1
2070,0,1332012376,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496499061584473,1.3496499061584473,16.179527282714844,3.2708168029785156,16.262699127197266,16.262699127197266,0.0008130999049171805,0.20215775072574615,0.011808991432189941,0.0021088123321533203,0.0,5.086516208230307e-10,110,5947,30792,2134,0,3,1,0,1
2080,0,1431961161,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3502514362335205,1.3502514362335205,18.701358795166016,3.9428694248199463,18.75226593017578,18.75226593017578,0.0009374984074383974,0.21083331108093262,0.006783843040466309,0.0015072822570800781,0.0,6.582739214833211e-11,111,5731,30903,2131,0,3,1,0,1
2090,0,1531883165,1.3567838668823242,1.350000262260437,1.3517587184906006,1.3819096088409424,1.3496499061584473,1.3496499061584473,15.066598892211914,3.0553317070007324,15.140907287597656,15.140907287597656,0.0007570383022539318,0.20278841257095337,0.006783604621887207,0.0021088123321533203,0.0,1.1647667552683316e-10,112,5387,31256,2131,0,3,1,0,1
2100,0,1631803500,1.3567838668823242,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,16.068714141845703,3.2800216674804688,16.14171600341797,16.14171600341797,0.0008070804178714752,0.20412471890449524,0.006783843040466309,0.0019083023071289062,0.0,9.060537042859806e-11,113,5052,31519,2131,0,3,1,0,1
2110,0,1731778236,1.3517587184906006,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350451946258545,1.350451946258545,16.16415023803711,3.4017138481140137,16.209383010864258,16.209383010864258,0.0008104065782390535,0.21044804155826569,0.0017586946487426758,0.001306772232055664,0.0,6.053287211760239e-12,114,4930,31632,2131,0,3,1,0,1
2120,0,1831793920,1.3517587184906006,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3498504161834717,1.3498504161834717,15.486510276794434,3.1148061752319336,15.57140064239502,15.57140064239502,0.0007785080233588815,0.20113028585910797,0.0017586946487426758,0.0019083023071289062,0.0,6.1667667500264756e-12,115,5010,31595,2131,0,3,1,0,1
2130,0,1931805571,1.3467336893081665,1.350000023841858,1.3517587184906006,1.3819096088409424,1.350050926208496,1.350050926208496,14.77380657196045,3.054506540298462,14.829776763916016,14.829776763916016,0.0007414895808324218,0.2067514955997467,0.0032663345336914062,0.0017077922821044922,0.0,2.4513134577741624e-11,116,5058,31583,2131,0,3,1,0,1
2140,0,2031917779,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.350050926208496,1.2700508832931519,16.29247283935547,3.456225633621216,9.169370651245117,9.169370651245117,0.0008172373636625707,0.21213634312152863,0.008793950080871582,0.09879469871520996,0.08000004291534424,8.166486376026683e-10,117,5660,31018,2131,0,3,0,0,1
2150,0,2131821042,1.2361809015274048,1.25,1.2512562274932861,1.2814069986343384,1.350050926208496,1.2700508832931519,16.234359741210938,3.537609338760376,9.290332794189453,9.290332794189453,0.0008134183008223772,0.21790876984596252,0.013819098472595215,0.09879469871520996,0.08000004291534424,6.898004389910284e-09,118,5256,31098,2131,0,3,0,0,1
2160,0,2231809200,1.2361809015274048,1.25,1.2512562274932861,1.2814069986343384,1.350050926208496,1.2700508832931519,17.229616165161133,3.854834794998169,10.02455997467041,10.02455997467041,0.0008623171015642583,0.2237330675125122,0.013819098472595215,0.09879469871520996,0.08000004291534424,7.217221931199447e-09,119,5203,31428,2131,0,3,0,0,1
2170,0,2331743649,1.2311557531356812,1.25,1.2512562274932861,1.2814069986343384,1.3400509357452393,1.2700508832931519,16.772382736206055,3.661282539367676,16.806373596191406,9.608213424682617,0.0008403188548982143,0.21829232573509216,0.018844246864318848,0.08879470825195312,0.0700000524520874,1.085437162373637e-07,120,4913,31700,2131,0,3,0,1,1
2180,0,2431747580,1.2261306047439575,1.25,1.2512562274932861,1.2814069986343384,1.3400509357452393,1.260050892829895,13.50718879699707,2.8677728176116943,11.738083839416504,11.738083839416504,0.0006775156944058836,0.21231456100940704,0.02386939525604248,0.08879470825195312,0.08000004291534424,2.6492553928392226e-08,121,4841,31719,2131,0,4,1,0,1
2190,0,2531718150,1.2311557531356812,1.25,1.2512562274932861,1.2814069986343384,1.3400509357452393,1.260050892829895,13.086531639099121,2.845618724822998,11.451441764831543,11.451441764831543,0.0006557691376656294,0.21744635701179504,0.018844246864318848,0.08879470825195312,0.08000004291534424,4.076819664078357e-07,122,4811,31747,2131,0,3,1,0,1
2200,0,2631770244,1.2311557531356812,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.3400509357452393,1.260050892829895,12.575104713439941,2.8141283988952637,11.097837448120117,11.097837448120117,0.0006293716141954064,0.22378568351268768,0.0188443660736084,0.08879470825195312,0.08000004291534424,4.2075689066223276e-07,123,5037,31655,2131,0,3,1,0,1
2210,0,2731740446,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.3300509452819824,1.260050892829895,15.556729316711426,3.4355759620666504,13.67611026763916,13.67611026763916,0.0007790319505147636,0.22084179520606995,0.0037688016891479492,0.07879471778869629,0.0700000524520874,9.07977651398717e-11,124,4906,31709,2131,0,3,1,1,1
2220,0,2831752289,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.3300509452819824,1.2500509023666382,14.206132888793945,3.0274651050567627,14.248607635498047,14.248607635498047,0.0007124614203348756,0.21310973167419434,0.0037688016891479492,0.07879471778869629,0.08000004291534424,1.070082841780895e-10,125,4959,31689,2131,0,3,1,0,1
2230,0,2931777820,1.2914572954177856,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3200509548187256,1.3001762628555298,11.951809883117676,2.5887482166290283,11.975052833557129,11.975052833557129,0.0005986979231238365,0.21659883856773376,0.008542776107788086,0.018543481826782227,0.0198746919631958,1.8721846295477462e-09,126,4930,31653,2131,0,3,1,1,1
2240,0,3031773162,1.2814069986343384,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3100509643554688,1.3002012968063354,12.308858871459961,2.615510940551758,12.343255996704102,12.343255996704102,0.0006171834538690746,0.21249012649059296,0.01859307289123535,0.00854349136352539,0.0098496675491333,5.915129008826625e-07,127,4954,31727,2131,0,3,1,1,1
2250,0,3131771936,1.2914572954177856,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.300050973892212,1.2998254299163818,15.11121654510498,3.1167407035827637,15.177894592285156,15.177894592285156,0.0007588123553432524,0.20625345408916473,0.008542776107788086,0.0014564990997314453,0.00022554397583007812,1.5639463057937064e-09,128,4992,31737,2131,0,3,1,1,1
2260,0,3231717927,1.2914572954177856,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3002514839172363,1.3002514839172363,15.800004005432129,3.375770092010498,15.839897155761719,15.839897155761719,0.0007919974159449339,0.21365627646446228,0.008542776107788086,0.0012559890747070312,0.0,1.6078780529227288e-09,129,4786,31834,2131,0,3,1,0,1
2270,0,3331742391,1.2964824438095093,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3004519939422607,1.3004519939422607,18.247451782226562,3.9479074478149414,18.282817840576172,18.282817840576172,0.0009140790207311511,0.2163539081811905,0.003517627716064453,0.0010554790496826172,0.0,1.0881957140940202e-10,130,4892,31753,2131,0,3,1,0,1
2280,0,3431740122,1.2713568210601807,1.25,1.2512562274932861,1.2814069986343384,1.3004519939422607,1.2501261234283447,12.415715217590332,2.7607717514038086,12.43161678314209,12.43161678314209,0.0006215426838025451,0.22236107289791107,0.021356821060180664,0.04919576644897461,0.050325870513916016,1.1530589816288739e-09,131,4923,31728,2131,0,4,1,0,1
2290,0,3531714210,1.266331672668457,1.25,1.2512562274932861,1.2814069986343384,1.3004519939422607,1.2501261234283447,15.055557250976562,3.337951183319092,15.076358795166016,15.076358795166016,0.0007537798373959959,0.22170890867710114,0.01633167266845703,0.04919576644897461,0.050325870513916016,3.4360272849198736e-08,132,4904,31697,2131,0,3,1,0,1
2300,0,3631707531,1.2311557531356812,1.25,1.2512562274932861,1.2814069986343384,1.3004519939422607,1.249725103378296,15.147923469543457,3.2159905433654785,15.19770622253418,15.19770622253418,0.0007597838412038982,0.2123057097196579,0.018844246864318848,0.04919576644897461,0.050726890563964844,8.955634029916837e-07,133,4878,31750,2131,0,3,1,0,1
2310,0,3731705561,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.290452003479004,1.249725103378296,16.39541244506836,3.5141234397888184,16.44121551513672,16.44121551513672,0.000822023896034807,0.21433576941490173,0.0012562274932861328,0.03919577598571777,0.04072690010070801,1.5510776690819128e-11,134,4869,31751,2131,0,3,1,1,1
2320,0,3831803756,1.2512562274932861,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.280452013015747,1.25015127658844,18.81033706665039,4.180150032043457,18.834558486938477,18.834558486938477,0.0009416610701009631,0.22222621738910675,0.001256108283996582,0.029195785522460938,0.03030073642730713,1.4895569153128285e-11,135,5340,31330,2131,0,3,1,1,1
2330,0,3931711626,1.2412060499191284,1.2499998807907104,1.2512562274932861,1.2814069986343384,1.2704520225524902,1.2501763105392456,16.031551361083984,3.542524814605713,16.055618286132812,16.055618286132812,0.0008027450530789793,0.22097204625606537,0.008793830871582031,0.0191957950592041,0.02027571201324463,1.7402301821789479e-09,136,4968,31656,2131,0,3,1,1,1
2340,0,4031684986,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.2604520320892334,1.249800443649292,19.186546325683594,4.083531379699707,19.246601104736328,19.246601104736328,0.0009622307261452079,0.21283306181430817,0.008793950080871582,0.009195804595947266,0.010651588439941406,1.6891386067641179e-09,137,4886,31808,2131,0,3,1,1,1
2350,0,4131652732,1.2361809015274048,1.25,1.2512562274932861,1.2814069986343384,1.2504520416259766,1.2498254776000977,15.086946487426758,3.2258505821228027,15.13066577911377,15.13066577911377,0.0007564861443825066,0.21381732821464539,0.013819098472595215,0.0008041858673095703,0.0006265640258789062,1.0961199947701061e-08,138,4785,31852,2131,0,3,1,1,1
2360,0,4231789468,1.2261306047439575,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.2502515316009521,1.2502515316009521,14.233023643493652,3.1743342876434326,14.249704360961914,14.249704360961914,0.0007123991963453591,0.22302599251270294,0.02386951446533203,0.0010046958923339844,0.0,5.04851200844314e-08,139,5326,31277,2131,0,4,1,0,1
2370,0,36739450,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.2504520416259766,1.2504520416259766,13.104170799255371,2.9169669151306152,13.119853973388672,13.119853973388672,0.0006559474859386683,0.2225983589887619,0.008793950080871582,0.0008041858673095703,0.0,1.6157345461564887e-09,140,5051,31625,2131,0,3,1,0,1
2380,0,136750496,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2504520416259766,1.3304520845413208,13.934996604919434,2.923234462738037,8.106725692749023,8.106725692749023,0.0006987532833591104,0.20977647602558136,0.018341779708862305,0.10130667686462402,0.08000004291534424,3.3444703717577795e-07,141,4975,31503,2131,0,3,0,0,1
2390,0,236707167,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2404520511627197,1.2005271911621094,23.667865753173828,5.445305824279785,23.680761337280273,23.680761337280273,0.0011839037761092186,0.23007169365882874,0.001004934310913086,0.03944706916809082,0.03992486000061035,6.384460721164942e-05,142,5166,31272,2131,0,2,1,1,1
2400,0,336781273,1.201004981994629,1.1999999284744263,1.201004981994629,1.2311557531356812,1.230452060699463,1.2001513242721558,21.111703872680664,4.758306503295898,21.135515213012695,21.135515213012695,0.0010567811550572515,0.22538714110851288,0.0010050535202026367,0.029447078704833984,0.03030073642730713,6.384441076079383e-05,143,5542,31037,2131,0,2,1,1,1
2410,0,436686840,1.1859296560287476,1.1999999284744263,1.201004981994629,1.2311557531356812,1.220452070236206,1.1997753381729126,16.83940887451172,3.696601629257202,16.874649047851562,16.874649047851562,0.0008436637581326067,0.21952086687088013,0.014070272445678711,0.01944708824157715,0.020676732063293457,7.515405187064061e-09,144,5059,31511,2131,0,3,1,1,1
2420,0,536616663,1.1859296560287476,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2104520797729492,1.1998004913330078,13.238357543945312,2.890744924545288,13.26890754699707,13.26890754699707,0.0006633637240156531,0.21836130321025848,0.014070391654968262,0.009447097778320312,0.010651588439941406,7.479617813999084e-09,145,4786,31857,2131,0,3,1,1,1
2430,0,636608153,1.180904507637024,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2004520893096924,1.1998255252838135,11.602287292480469,2.60117769241333,11.616878509521484,11.616878509521484,0.0005808708374388516,0.22419524192810059,0.019095540046691895,0.0005528926849365234,0.0006265640258789062,1.0538593642195337e-07,146,4786,31760,2131,0,3,1,1,1
2440,0,736638094,1.1859296560287476,1.2000000476837158,1.201004981994629,1.2311557531356812,1.200251579284668,1.200251579284668,13.592464447021484,3.1186437606811523,13.601021766662598,13.601021766662598,0.0006799693219363689,0.2294391691684723,0.014070391654968262,0.0007534027099609375,0.0,5.294456872917408e-09,147,4958,31748,2131,0,3,1,0,1
2450,0,836732857,1.180904507637024,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2004520893096924,1.2004520893096924,5.791595935821533,1.3240845203399658,5.795557022094727,5.795557022094727,0.000289763294858858,0.228621706366539,0.019095540046691895,0.0005528926849365234,0.0,2.5270038506164383e-08,148,5371,31252,2131,0,3,1,0,1
2460,0,936710060,1.1758793592453003,1.2000000476837158,1.201004981994629,1.2311557531356812,1.1998505592346191,1.1998505592346191,3.4315273761749268,0.76140958070755,3.437256336212158,3.437256336212158,0.00017185963224619627,0.2218865007162094,0.024120688438415527,0.0011544227600097656,0.0,3.1161646596444825e-09,149,5166,31334,2131,0,4,1,0,1
2470,0,1036621971,1.1005024909973145,1.100000023841858,1.1005024909973145,1.0703517198562622,1.1998505592346191,1.119850516319275,9.95240592956543,2.683206796646118,5.681079864501953,5.681079864501953,0.0004979470977559686,0.2696038484573364,0.000502467155456543,0.09934806823730469,0.08000004291534424,3.978082077082945e-06,150,4963,31519,2131,0,2,0,0,1
2480,0,1136642724,1.0904523134231567,1.1000001430511475,1.1005024909973145,1.0703517198562622,1.1998505592346191,1.119850516319275,10.964285850524902,2.9857521057128906,6.2175703048706055,6.2175703048706055,0.0005486676236614585,0.2723161578178406,0.009547829627990723,0.09934806823730469,0.08000004291534424,1.4280403248800866e-10,151,4966,31653,2131,0,3,0,0,1
2490,0,1236655119,1.0904523134231567,1.100000023841858,1.1005024909973145,1.0703517198562622,1.1998505592346191,1.119850516319275,12.081315040588379,3.275897979736328,6.870075225830078,6.870075225830078,0.0006045219488441944,0.2711540758609772,0.009547710418701172,0.09934806823730469,0.08000004291534424,1.867023202706264e-10,152,5005,31599,2131,0,3,0,0,1
2500,0,1336747227,1.0904523134231567,1.100000023841858,1.1005024909973145,1.0703517198562622,1.1898505687713623,1.119850516319275,10.485489845275879,2.810455560684204,10.491764068603516,6.008086204528809,0.0005245673819445074,0.26803284883499146,0.009547710418701172,0.08934807777404785,0.0700000524520874,1.0386736609691027e-10,153,5405,31316,2131,0,3,0,1,1
2510,0,1436721204,1.0904523134231567,1.100000023841858,1.1005024909973145,1.0703517198562622,1.1898505687713623,1.109850525856018,9.518413543701172,2.5274083614349365,8.355222702026367,8.355222702026367,0.0004761123564094305,0.2655283212661743,0.009547710418701172,0.08934807777404785,0.08000004291534424,1.1345133860141132e-10,154,5317,31257,2131,0,3,1,0,1
2520,0,1536756046,1.0150753259658813,1.0000001192092896,1.0,1.0301507711410522,1.1898505687713623,1.1230835914611816,9.797761917114258,2.451035976409912,0.16105133295059204,0.16105133295059204,0.0004898880142718554,0.25016283988952637,0.015075206756591797,0.1898505687713623,0.06676697731018066,5.480676468216927e-10,155,5461,31120,2131,0,3,0,0,1
2530,0,1636698508,1.0150753259658813,1.0000001192092896,1.0,1.0301507711410522,1.1898505687713623,1.1230835914611816,10.544678688049316,2.659677505493164,0.17903251945972443,0.17903251945972443,0.0005272336420603096,0.25222936272621155,0.015075206756591797,0.1898505687713623,0.06676697731018066,1.298013474482218e-09,156,5203,31452,2131,0,3,0,0,1
2540,0,1736813991,1.0150753259658813,1.0,1.0,1.0301507711410522,1.1898505687713623,1.1230835914611816,12.345708847045898,3.1613752841949463,0.22215990722179413,0.22215990722179413,0.000617285433690995,0.2560707926750183,0.015075325965881348,0.1898505687713623,0.06676697731018066,5.160401883586019e-09,157,5715,30942,2131,0,3,0,0,1
2550,0,1836947590,1.020100474357605,1.0000001192092896,1.0,1.0301507711410522,1.1798505783081055,1.1230835914611816,7.431976318359375,1.9071775674819946,7.432862758636475,0.13449183106422424,0.0003715987259056419,0.25661781430244446,0.02010035514831543,0.17985057830810547,0.05676698684692383,1.9385570340091363e-06,158,6306,30282,2131,0,3,0,1,1
2560,0,1936771413,1.0150753259658813,1.0,1.0,1.0301507711410522,1.1798505783081055,1.1231087446212769,19.293476104736328,4.965644836425781,0.3539850413799286,0.3539850413799286,0.0009646735270507634,0.25737428665161133,0.015075325965881348,0.17985057830810547,0.05674183368682861,6.8437771005847026e-09,159,5586,30996,2135,0,3,0,0,1
2570,0,2036796492,1.3768844604492188,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.1798505783081055,1.2265673875808716,6.1925530433654785,1.8673869371414185,0.04458712041378021,0.04458712041378021,0.0003107720403932035,0.3015536367893219,0.02311563491821289,0.2221595048904419,0.04671680927276611,5.0745572188759525e-09,160,5336,30921,2131,0,4,0,0,1
2580,0,2136787157,1.0,0.9999999403953552,1.0,1.0301507711410522,1.1798505783081055,1.1231087446212769,20.42144012451172,5.216687202453613,0.3640057146549225,0.3640057146549225,0.0010210718028247356,0.2554514706134796,5.960464477539063e-08,0.17985057830810547,0.05674183368682861,3.846541973828721e-10,161,5775,30917,2131,0,2,0,0,1
2590,0,2236737826,1.0,1.0,1.0,1.0301507711410522,1.1798505783081055,1.1231087446212769,18.114704132080078,4.639595031738281,0.3258301019668579,0.3258301019668579,0.0009057352435775101,0.2561231553554535,0.0,0.17985057830810547,0.05674183368682861,4.0842382253991616e-10,162,5500,31020,2131,0,2,0,0,1
2600,0,2336813869,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.1798505783081055,1.2269684076309204,5.288517951965332,1.0773669481277466,0.09147369861602783,0.09147369861602783,0.0002656507131177932,0.2037181258201599,0.021859288215637207,0.17190814018249512,0.04711782932281494,1.8028272208425733e-09,163,5393,31306,2131,0,4,0,0,1
2610,0,2436624161,1.0,1.0,1.0,1.0301507711410522,1.1798505783081055,1.1231087446212769,19.555255889892578,5.012876510620117,0.3526539206504822,0.3526539206504822,0.0009777629747986794,0.256344199180603,0.0,0.17985057830810547,0.05674183368682861,3.9717426569829684e-10,164,5027,31654,2131,0,2,0,0,1
